state,date,PM2.5
Haryana,2016-02-03,58.63
Haryana,2016-02-04,52.91
Haryana,2016-02-05,103.23
Haryana,2016-02-16,70.74
Haryana,2016-02-18,188.98
Haryana,2016-02-19,199.01
Haryana,2016-02-23,88.27
Haryana,2016-02-24,175.8
Haryana,2016-02-25,137.28
Haryana,2016-02-26,143.83
Haryana,2016-02-27,180.83
Haryana,2016-02-28,201.17
Haryana,2016-02-29,182.54
Haryana,2016-03-01,211.21
Haryana,2016-03-02,247.27
Haryana,2016-03-03,348.88
Haryana,2016-03-07,78.56
Haryana,2016-03-08,97.88
Haryana,2016-03-09,539.41
Haryana,2016-03-10,914.94
Haryana,2016-03-16,58.9
Haryana,2016-03-17,894.75
Haryana,2016-03-18,581.05
Haryana,2016-03-25,62.4
Haryana,2016-03-26,40.5
Haryana,2016-03-27,79.43
Haryana,2016-03-28,197.75
Haryana,2016-03-29,124.42
Haryana,2016-03-30,264.74
Haryana,2016-03-31,186.4
Haryana,2016-04-01,66.52
Haryana,2016-04-04,76.29
Haryana,2016-04-05,70.05
Haryana,2016-04-08,115.6
Haryana,2016-04-09,99.83
Haryana,2016-04-10,83.23
Haryana,2016-04-11,84.45
Haryana,2016-04-12,70.79
Haryana,2016-04-13,82.6
Haryana,2016-04-14,84.9
Haryana,2016-04-15,109.9
Haryana,2016-04-16,107.76
Haryana,2016-04-17,81.36
Haryana,2016-04-18,77.24
Haryana,2016-04-19,115.4
Haryana,2016-04-20,163.99
Haryana,2016-04-21,128.32
Haryana,2016-04-22,123.29
Haryana,2016-04-23,92.07
Haryana,2016-04-24,128.13
Haryana,2016-04-25,114.51
Haryana,2016-04-26,63.16
Haryana,2016-04-27,170.74
Haryana,2016-04-28,136.31
Haryana,2016-04-29,173.82
Haryana,2016-04-30,171.35
Haryana,2016-05-01,164.46
Haryana,2016-05-02,146.44
Haryana,2016-05-03,164.68
Haryana,2016-05-04,129.44
Haryana,2016-05-05,100.09
Haryana,2016-05-06,82.65
Haryana,2016-05-07,104.17
Haryana,2016-05-08,100.13
Haryana,2016-05-09,77.1
Haryana,2016-05-10,63.89
Haryana,2016-05-11,53.98
Haryana,2016-05-12,75.08
Haryana,2016-05-13,103.68
Haryana,2016-05-14,98.72
Haryana,2016-05-15,90.87
Haryana,2016-05-16,91.92
Haryana,2016-05-17,67.44
Haryana,2016-05-18,99.74
Haryana,2016-05-19,83.2
Haryana,2016-05-20,75.28
Haryana,2016-05-21,66.97
Haryana,2016-05-22,78.33
Haryana,2016-05-23,100.13
Haryana,2016-05-24,40.55
Haryana,2016-05-25,82.76
Haryana,2016-05-26,113.01
Haryana,2016-05-27,231.94
Haryana,2016-05-28,111.43
Haryana,2016-05-29,3.46
Haryana,2016-05-30,3.7
Haryana,2016-05-31,27.61
Haryana,2016-06-01,58.12
Haryana,2016-06-02,81.56
Haryana,2016-06-03,109.37
Haryana,2016-06-04,118.21
Haryana,2016-06-05,73.68
Haryana,2016-06-06,102.8
Haryana,2016-06-07,101.21
Haryana,2016-06-08,69.08
Haryana,2016-06-09,139.85
Haryana,2016-06-10,120.93
Haryana,2016-06-11,65.59
Haryana,2016-06-12,70.45
Haryana,2016-06-13,146.17
Haryana,2016-06-14,32.15
Haryana,2016-06-15,147.88
Haryana,2016-06-16,67.25
Haryana,2016-06-17,57.76
Haryana,2016-06-18,63.23
Haryana,2016-06-19,74.37
Haryana,2016-06-20,103.27
Haryana,2016-06-21,93.59
Haryana,2016-07-13,37.77
Haryana,2016-07-14,44.43
Haryana,2016-07-15,32.05
Haryana,2016-07-16,22.12
Haryana,2016-07-17,23.35
Haryana,2016-07-18,69.02
Haryana,2016-07-19,46.96
Haryana,2016-07-20,63.43
Haryana,2016-07-21,157.95
Haryana,2016-07-22,115.78
Haryana,2016-07-23,44.71
Haryana,2016-07-24,45.11
Haryana,2016-07-25,57.0
Haryana,2016-07-26,54.63
Haryana,2016-07-27,33.34
Haryana,2016-07-28,29.36
Haryana,2016-07-29,35.8
Haryana,2016-07-30,19.85
Haryana,2016-07-31,30.53
Haryana,2016-08-01,21.79
Haryana,2016-08-03,30.94
Haryana,2016-08-04,29.94
Haryana,2016-08-05,29.33
Haryana,2016-08-06,32.19
Haryana,2016-08-11,17.83
Haryana,2016-08-12,163.37
Haryana,2016-08-13,27.09
Haryana,2016-08-14,31.03
Haryana,2016-08-15,32.44
Haryana,2016-08-16,41.23
Haryana,2016-08-17,42.85
Haryana,2016-08-18,41.88
Haryana,2016-08-19,45.32
Haryana,2016-08-20,35.09
Haryana,2016-08-22,23.62
Haryana,2016-08-23,31.71
Haryana,2016-08-24,30.65
Haryana,2016-08-25,27.88
Haryana,2016-08-26,48.3
Haryana,2016-08-27,31.66
Haryana,2016-08-28,41.05
Haryana,2016-08-29,153.08
Haryana,2016-08-30,18.73
Haryana,2016-09-01,14.52
Haryana,2016-09-02,26.0
Haryana,2016-09-05,33.04
Haryana,2016-09-06,31.34
Haryana,2016-09-09,37.12
Haryana,2016-09-10,33.19
Haryana,2016-09-11,32.64
Haryana,2016-09-12,35.4
Haryana,2016-09-13,48.92
Haryana,2016-09-14,32.01
Haryana,2016-09-15,73.17
Haryana,2016-09-17,75.47
Haryana,2016-09-18,63.22
Haryana,2016-09-19,62.28
Haryana,2016-09-20,146.21
Haryana,2016-09-21,90.13
Haryana,2016-09-22,43.91
Haryana,2016-09-23,37.96
Haryana,2016-09-24,52.02
Haryana,2016-09-25,59.96
Haryana,2016-09-26,65.44
Haryana,2016-09-27,50.94
Haryana,2016-09-28,74.64
Haryana,2016-09-29,77.42
Haryana,2016-09-30,61.99
Haryana,2016-10-01,66.54
Haryana,2016-10-02,46.7
Haryana,2016-10-03,79.11
Haryana,2016-10-04,112.56
Haryana,2016-10-06,130.81
Haryana,2016-10-07,95.82
Haryana,2016-10-08,96.77
Haryana,2016-10-09,88.97
Haryana,2016-10-10,68.82
Haryana,2016-10-11,94.24
Haryana,2016-10-12,240.11
Haryana,2016-10-13,76.42
Haryana,2016-10-14,37.99
Haryana,2016-10-15,49.08
Haryana,2016-10-16,57.29
Haryana,2016-10-17,67.06
Haryana,2016-10-18,63.34
Haryana,2016-10-19,62.63
Haryana,2016-10-20,71.62
Haryana,2016-10-21,59.17
Haryana,2016-10-22,50.29
Haryana,2016-10-23,56.33
Haryana,2016-10-24,56.43
Haryana,2016-10-28,433.28
Haryana,2016-10-29,194.04
Haryana,2016-10-30,182.17
Haryana,2016-10-31,290.86
Haryana,2016-11-01,302.15
Haryana,2016-11-02,561.42
Haryana,2016-11-03,522.1
Haryana,2016-11-04,159.02
Haryana,2016-11-05,446.49
Haryana,2016-11-06,616.19
Haryana,2016-11-07,405.74
Haryana,2016-11-08,150.09
Haryana,2016-11-09,291.49
Haryana,2016-11-10,174.01
Haryana,2016-11-11,269.34
Haryana,2016-11-12,106.74
Haryana,2016-11-13,72.49
Haryana,2016-11-14,95.73
Haryana,2016-11-15,126.71
Haryana,2016-11-16,189.7
Haryana,2016-11-17,112.77
Haryana,2016-11-18,88.8
Haryana,2016-11-19,131.18
Haryana,2016-11-20,114.71
Haryana,2016-11-21,145.24
Haryana,2016-11-22,147.76
Haryana,2016-11-23,143.25
Haryana,2016-11-24,211.47
Haryana,2016-11-25,144.36
Haryana,2016-11-26,80.27
Haryana,2016-11-27,80.99
Haryana,2016-11-28,77.9
Haryana,2016-11-29,209.2
Haryana,2016-11-30,234.89
Haryana,2016-12-01,199.76
Haryana,2016-12-02,239.16
Haryana,2016-12-04,459.52
Haryana,2016-12-05,252.46
Haryana,2016-12-06,304.69
Haryana,2016-12-07,346.74
Haryana,2016-12-08,161.45
Haryana,2016-12-09,228.9
Haryana,2016-12-10,162.03
Haryana,2016-12-11,139.54
Haryana,2016-12-12,199.98
Haryana,2016-12-13,188.7
Haryana,2016-12-14,121.62
Haryana,2016-12-15,116.09
Haryana,2016-12-16,217.65
Haryana,2016-12-17,228.15
Haryana,2016-12-18,197.63
Haryana,2016-12-19,216.69
Haryana,2016-12-20,140.04
Haryana,2016-12-21,91.71
Haryana,2016-12-22,127.38
Haryana,2016-12-23,324.42
Haryana,2016-12-24,348.57
Haryana,2016-12-25,207.85
Haryana,2016-12-26,177.88
Haryana,2016-12-27,247.81
Haryana,2016-12-28,393.63
Haryana,2016-12-29,307.44
Haryana,2016-12-30,249.77
Haryana,2016-12-31,203.77
Haryana,2017-01-01,216.51
Haryana,2017-01-02,349.97
Haryana,2017-01-03,276.39
Haryana,2017-01-04,343.01
Haryana,2017-01-05,248.09
Haryana,2017-01-06,229.34
Haryana,2017-01-07,190.41
Haryana,2017-01-08,179.39
Haryana,2017-01-09,177.05
Haryana,2017-01-10,192.79
Haryana,2017-01-11,224.34
Haryana,2017-01-12,287.49
Haryana,2017-01-13,367.86
Haryana,2017-01-14,428.88
Haryana,2017-01-15,256.67
Haryana,2017-01-16,223.16
Haryana,2017-01-17,158.05
Haryana,2017-01-18,251.06
Haryana,2017-01-19,123.78
Haryana,2017-01-20,137.01
Haryana,2017-01-21,224.77
Haryana,2017-01-22,217.2
Haryana,2017-01-23,148.95
Haryana,2017-01-24,243.66
Haryana,2017-01-25,241.97
Haryana,2017-01-27,114.14
Haryana,2017-01-28,104.16
Haryana,2017-01-29,119.53
Haryana,2017-01-30,177.67
Haryana,2017-01-31,232.03
Haryana,2017-02-01,168.39
Haryana,2017-02-02,293.59
Haryana,2017-02-03,289.36
Haryana,2017-02-04,197.89
Haryana,2017-02-05,157.03
Haryana,2017-02-06,135.66
Haryana,2017-02-07,118.32
Haryana,2017-02-08,184.47
Haryana,2017-02-09,196.09
Haryana,2017-02-10,151.15
Haryana,2017-02-11,156.03
Haryana,2017-02-12,239.49
Haryana,2017-02-13,182.88
Haryana,2017-02-14,183.99
Haryana,2017-02-15,151.33
Haryana,2017-02-16,159.14
Haryana,2017-02-17,115.48
Haryana,2017-02-18,92.14
Haryana,2017-02-19,120.21
Haryana,2017-02-20,137.97
Haryana,2017-02-21,85.41
Haryana,2017-02-22,121.12
Haryana,2017-02-23,91.23
Haryana,2017-02-25,85.23
Haryana,2017-02-26,86.48
Haryana,2017-02-27,127.67
Haryana,2017-02-28,163.37
Haryana,2017-03-01,122.11
Haryana,2017-03-02,120.83
Haryana,2017-03-03,82.44
Haryana,2017-03-04,92.77
Haryana,2017-03-05,73.25
Haryana,2017-03-06,85.19
Haryana,2017-03-07,131.31
Haryana,2017-03-08,68.46
Haryana,2017-03-09,67.09
Haryana,2017-03-10,28.78
Haryana,2017-03-11,50.16
Haryana,2017-03-12,61.95
Haryana,2017-03-13,72.08
Haryana,2017-03-14,104.98
Haryana,2017-03-15,65.48
Haryana,2017-03-16,122.06
Haryana,2017-03-17,80.97
Haryana,2017-03-18,107.61
Haryana,2017-03-19,139.89
Haryana,2017-03-20,161.12
Haryana,2017-03-21,117.85
Haryana,2017-03-22,135.89
Haryana,2017-03-23,160.37
Haryana,2017-03-24,96.27
Haryana,2017-03-25,23.44
Haryana,2017-03-26,32.52
Haryana,2017-03-27,54.93
Haryana,2017-03-28,136.89
Haryana,2017-03-29,151.9
Haryana,2017-03-30,87.87
Haryana,2017-03-31,89.33
Haryana,2017-04-01,128.14
Haryana,2017-04-02,91.59
Haryana,2017-04-03,118.71
Haryana,2017-04-04,107.34
Haryana,2017-04-05,50.29
Haryana,2017-04-06,108.87
Haryana,2017-04-07,389.54
Haryana,2017-04-08,83.21
Haryana,2017-04-09,143.02
Haryana,2017-04-10,177.17
Haryana,2017-04-11,104.07
Haryana,2017-04-12,113.49
Haryana,2017-04-13,226.83
Haryana,2017-04-14,215.31
Haryana,2017-04-15,196.49
Haryana,2017-04-16,179.5
Haryana,2017-04-17,208.88
Haryana,2017-04-18,292.02
Haryana,2017-04-19,180.07
Haryana,2017-04-20,193.39
Haryana,2017-04-21,242.41
Haryana,2017-04-22,368.79
Haryana,2017-04-23,153.67
Haryana,2017-04-24,129.93
Haryana,2017-04-25,98.3
Haryana,2017-04-26,89.69
Haryana,2017-04-27,269.29
Haryana,2017-04-28,174.87
Haryana,2017-04-29,118.41
Haryana,2017-04-30,62.45
Haryana,2017-05-01,64.79
Haryana,2017-05-02,113.6
Haryana,2017-05-03,154.13
Haryana,2017-05-04,217.14
Haryana,2017-05-05,203.45
Haryana,2017-05-06,181.36
Haryana,2017-05-07,183.68
Haryana,2017-05-08,158.7
Haryana,2017-05-09,186.31
Haryana,2017-05-10,192.79
Haryana,2017-05-11,134.78
Haryana,2017-05-12,310.69
Haryana,2017-05-13,187.24
Haryana,2017-05-14,387.02
Haryana,2017-05-15,146.02
Haryana,2017-05-16,237.12
Haryana,2017-05-17,67.32
Haryana,2017-05-19,158.91
Haryana,2017-05-20,173.26
Haryana,2017-05-22,236.59
Haryana,2017-05-23,378.89
Haryana,2017-05-24,156.33
Haryana,2017-05-25,162.88
Haryana,2017-05-26,479.2
Haryana,2017-05-27,128.13
Haryana,2017-05-28,78.72
Haryana,2017-05-29,96.26
Haryana,2017-05-30,188.04
Haryana,2017-05-31,288.0
Haryana,2017-06-01,106.44
Haryana,2017-06-02,308.48
Haryana,2017-06-03,92.71
Haryana,2017-06-05,115.7
Haryana,2017-06-06,414.62
Haryana,2017-06-07,454.16
Haryana,2017-06-08,63.0
Haryana,2017-06-09,341.49
Haryana,2017-06-10,107.85
Haryana,2017-06-11,322.88
Haryana,2017-06-12,120.38
Haryana,2017-06-13,98.73
Haryana,2017-06-14,175.56
Haryana,2017-06-15,468.59
Haryana,2017-06-16,100.65
Haryana,2017-06-17,81.12
Haryana,2017-06-18,409.71
Haryana,2017-06-19,454.35
Haryana,2017-06-20,104.96
Haryana,2017-06-21,159.35
Haryana,2017-06-22,141.73
Haryana,2017-06-23,196.21
Haryana,2017-06-24,119.27
Haryana,2017-06-25,167.63
Haryana,2017-06-26,111.06
Haryana,2017-06-27,205.23
Haryana,2017-06-28,62.93
Haryana,2017-06-29,40.01
Haryana,2017-06-30,60.53
Haryana,2017-07-01,76.66
Haryana,2017-07-02,61.17
Haryana,2017-07-03,69.17
Haryana,2017-07-04,110.09
Haryana,2017-07-05,359.63
Haryana,2017-07-06,97.11
Haryana,2017-07-07,455.38
Haryana,2017-07-08,137.34
Haryana,2017-07-09,821.42
Haryana,2017-07-10,147.12
Haryana,2017-07-11,382.31
Haryana,2017-07-12,75.84
Haryana,2017-07-13,65.39
Haryana,2017-07-14,723.16
Haryana,2017-07-16,812.49
Haryana,2017-07-17,445.85
Haryana,2017-07-18,47.73
Haryana,2017-07-19,55.35
Haryana,2017-07-20,33.14
Haryana,2017-07-21,42.9
Haryana,2017-07-22,397.25
Haryana,2017-07-23,22.36
Haryana,2017-07-24,218.14
Haryana,2017-07-25,25.41
Haryana,2017-07-26,53.0
Haryana,2017-07-27,84.4
Haryana,2017-07-28,264.95
Haryana,2017-07-29,124.17
Haryana,2017-07-30,858.73
Haryana,2017-07-31,38.04
Haryana,2017-08-01,16.12
Haryana,2017-08-02,28.56
Haryana,2017-08-03,35.52
Haryana,2017-08-04,46.25
Haryana,2017-08-05,46.38
Haryana,2017-08-06,41.5
Haryana,2017-08-07,41.47
Haryana,2017-08-08,41.47
Haryana,2017-08-09,34.18
Haryana,2017-08-10,47.05
Haryana,2017-08-11,38.07
Haryana,2017-08-12,31.51
Haryana,2017-08-13,34.22
Haryana,2017-08-14,40.09
Haryana,2017-08-15,38.83
Haryana,2017-08-16,42.61
Haryana,2017-08-17,68.96
Haryana,2017-08-18,73.17
Haryana,2017-08-19,61.04
Haryana,2017-08-20,41.14
Haryana,2017-08-21,46.25
Haryana,2017-08-22,66.42
Haryana,2017-08-23,64.36
Haryana,2017-08-24,67.82
Haryana,2017-08-25,87.97
Haryana,2017-08-26,111.01
Haryana,2017-08-27,111.01
Haryana,2017-08-28,6.42
Haryana,2017-08-29,949.99
Haryana,2017-08-30,643.71
Haryana,2017-08-31,33.26
Haryana,2017-09-01,34.03
Haryana,2017-09-02,33.97
Haryana,2017-09-03,33.95
Haryana,2017-09-04,33.68
Haryana,2017-09-05,33.98
Haryana,2017-09-06,34.07
Haryana,2017-09-07,33.86
Haryana,2017-09-08,45.31
Haryana,2017-09-09,67.28
Haryana,2017-09-10,72.11
